Date,INTC.US
1990-05-07,0.948029
1990-05-08,0.948029
1990-05-09,0.955256
1990-05-10,0.955256
1990-05-11,0.990401
1990-05-14,0.983273
1990-05-15,0.983273
1990-05-16,0.983273
1990-05-17,0.990401
1990-05-18,0.990401
1990-05-21,1.00446
1990-05-22,1.01198
1990-05-23,1.05386
1990-05-24,1.06119
1990-05-25,1.04713
1990-05-29,1.06841
1990-05-30,1.05386
1990-05-31,1.06119
1990-06-01,1.04713
1990-06-04,1.06841
1990-06-05,1.0398
1990-06-06,1.05386
1990-06-07,1.03287
1990-06-08,1.02574
1990-06-11,1.04713
1990-06-12,1.05386
1990-06-13,1.05386
1990-06-14,1.05386
1990-06-15,1.06119
1990-06-18,1.03287
1990-06-19,1.03287
1990-06-20,1.04713
1990-06-21,1.0398
1990-06-22,1.01198
1990-06-25,1.00446
1990-06-26,1.00446
1990-06-27,1.01198
1990-06-28,1.01881
1990-06-29,1.03287
1990-07-02,1.04713
1990-07-03,1.04713
1990-07-05,1.03287
1990-07-06,1.03287
1990-07-09,1.03287
1990-07-10,1.01881
1990-07-11,1.05386
1990-07-12,1.07534
1990-07-13,1.10366
1990-07-16,1.13197
1990-07-17,1.11059
1990-07-18,1.06841
1990-07-19,1.05386
1990-07-20,0.990401
1990-07-23,0.983273
1990-07-24,0.955256
1990-07-25,0.955256
1990-07-26,0.962285
1990-07-27,0.955256
1990-07-30,0.955256
1990-07-31,0.983273
1990-08-01,0.93407
1990-08-02,0.884075
1990-08-03,0.863087
1990-08-06,0.820517
1990-08-07,0.834971
1990-08-08,0.820517
1990-08-09,0.863087
1990-08-10,0.842099
1990-08-13,0.842099
1990-08-14,0.813388
1990-08-15,0.813388
1990-08-16,0.792301
1990-08-17,0.75676
1990-08-20,0.728545
1990-08-21,0.707557
1990-08-22,0.707557
1990-08-23,0.728545
1990-08-24,0.792301
1990-08-27,0.79933
1990-08-28,0.785371
1990-08-29,0.770917
1990-08-30,0.728545
1990-08-31,0.735871
1990-09-04,0.735871
1990-09-05,0.714586
1990-09-06,0.686074
1990-09-07,0.70033
1990-09-10,0.714586
1990-09-11,0.707557
1990-09-12,0.721318
1990-09-13,0.707557
1990-09-14,0.721318
1990-09-17,0.721318
1990-09-18,0.735871
1990-09-19,0.742801
1990-09-20,0.728545
1990-09-21,0.721318
1990-09-24,0.707557
1990-09-25,0.742801
1990-09-26,0.721318
1990-09-27,0.707557
1990-09-28,0.728545
1990-10-01,0.74983
1990-10-02,0.75676
1990-10-03,0.728545
1990-10-04,0.707557
1990-10-05,0.721318
1990-10-08,0.721318
1990-10-09,0.665185
1990-10-10,0.657661
1990-10-11,0.643702
1990-10-12,0.657661
1990-10-15,0.693301
1990-10-16,0.679441
1990-10-17,0.707557
1990-10-18,0.74983
1990-10-19,0.764383
1990-10-22,0.778144
1990-10-23,0.778144
1990-10-24,0.770917
1990-10-25,0.74983
1990-10-26,0.728545
1990-10-29,0.714586
1990-10-30,0.728545
1990-10-31,0.735871
1990-11-01,0.735871
1990-11-02,0.770917
1990-11-05,0.79933
1990-11-06,0.792301
1990-11-07,0.75676
1990-11-08,0.778144
1990-11-09,0.792301
1990-11-12,0.820517
1990-11-13,0.834971
1990-11-14,0.834971
1990-11-15,0.806359
1990-11-16,0.813388
1990-11-19,0.820517
1990-11-20,0.806359
1990-11-21,0.79933
1990-11-23,0.778144
1990-11-26,0.792301
1990-11-27,0.820517
1990-11-28,0.834971
1990-11-29,0.834971
1990-11-30,0.827942
1990-12-03,0.834971
1990-12-04,0.842099
1990-12-05,0.842099
1990-12-06,0.842099
1990-12-07,0.834971
1990-12-10,0.834971
1990-12-11,0.785371
1990-12-12,0.806359
1990-12-13,0.79933
1990-12-14,0.792301
1990-12-17,0.785371
1990-12-18,0.820517
1990-12-19,0.834971
1990-12-20,0.855959
1990-12-21,0.884075
1990-12-24,0.855959
1990-12-26,0.827942
1990-12-27,0.813388
1990-12-28,0.834971
1990-12-31,0.84893
1991-01-02,0.84893
1991-01-03,0.84893
1991-01-04,0.855959
1991-01-07,0.842099
1991-01-08,0.834971
1991-01-09,0.842099
1991-01-10,0.855959
1991-01-11,0.877541
1991-01-14,0.870215
1991-01-15,0.891401
1991-01-16,0.926645
1991-01-17,0.926645
1991-01-18,0.962285
1991-01-21,0.990401
1991-01-22,0.962285
1991-01-23,0.969116
1991-01-24,0.962285
1991-01-25,0.969116
1991-01-28,0.969116
1991-01-29,0.983273
1991-01-30,0.983273
1991-01-31,1.00446
1991-02-01,1.03287
1991-02-04,1.03287
1991-02-05,1.05386
1991-02-06,1.10366
1991-02-07,1.08247
1991-02-08,1.06841
1991-02-11,1.0896
1991-02-12,1.06119
1991-02-13,1.05386
1991-02-14,1.0398
1991-02-15,1.07534
1991-02-19,1.10366
1991-02-20,1.09643
1991-02-21,1.0896
1991-02-22,1.09643
1991-02-25,1.10366
1991-02-26,1.0896
1991-02-27,1.08247
1991-02-28,1.05386
1991-03-01,1.05386
1991-03-04,1.05386
1991-03-05,1.13197
1991-03-06,1.13197
1991-03-07,1.1389
1991-03-08,1.13197
1991-03-11,1.00446
1991-03-12,0.99753
1991-03-13,1.04713
1991-03-14,1.04713
1991-03-15,1.0398
1991-03-18,1.03287
1991-03-19,0.99753
1991-03-20,1.01881
1991-03-21,0.983273
1991-03-22,0.962285
1991-03-25,0.969116
1991-03-26,1.03287
1991-03-27,1.04713
1991-03-28,1.03287
1991-04-01,1.04713
1991-04-02,1.06841
1991-04-03,1.08247
1991-04-04,1.08247
1991-04-05,1.06119
1991-04-08,1.06841
1991-04-09,1.02574
1991-04-10,1.04713
1991-04-11,1.14593
1991-04-12,1.19573
1991-04-15,1.1882
1991-04-16,1.20256
1991-04-17,1.20256
1991-04-18,1.18187
1991-04-19,1.16732
1991-04-22,1.17425
1991-04-23,1.18187
1991-04-24,1.20969
1991-04-25,1.16732
1991-04-26,1.14593
1991-04-29,1.11059
1991-04-30,1.08247
1991-05-01,1.06841
1991-05-02,1.06119
1991-05-03,1.06841
1991-05-06,1.0896
1991-05-07,1.10366
1991-05-08,1.13197
1991-05-09,1.20256
1991-05-10,1.16732
1991-05-13,1.15999
1991-05-14,1.17425
1991-05-15,1.08247
1991-05-16,1.06841
1991-05-17,1.06841
1991-05-20,1.06841
1991-05-21,1.03287
1991-05-22,1.06841
1991-05-23,1.11059
1991-05-24,1.12504
1991-05-28,1.17425
1991-05-29,1.15306
1991-05-30,1.17425
1991-05-31,1.23077
1991-06-03,1.28701
1991-06-04,1.27335
1991-06-05,1.18187
1991-06-06,1.18187
1991-06-07,1.15306
1991-06-10,1.11059
1991-06-11,1.13197
1991-06-12,1.0896
1991-06-13,1.07534
1991-06-14,1.06119
1991-06-17,1.0896
1991-06-18,1.06841
1991-06-19,1.04713
1991-06-20,1.0398
1991-06-21,1.03287
1991-06-24,0.962285
1991-06-25,0.969116
1991-06-26,1.01198
1991-06-27,1.00446
1991-06-28,1.02574
1991-07-01,1.00446
1991-07-02,0.940604
1991-07-03,0.940604
1991-07-05,0.940604
1991-07-08,0.969116
1991-07-09,0.99753
1991-07-10,1.03287
1991-07-11,1.00446
1991-07-12,1.02574
1991-07-15,1.03287
1991-07-16,1.00446
1991-07-17,0.976244
1991-07-18,1.00446
1991-07-19,1.0398
1991-07-22,1.01198
1991-07-23,0.983273
1991-07-24,0.983273
1991-07-25,1.00446
1991-07-26,0.99753
1991-07-29,1.00446
1991-07-30,1.01198
1991-07-31,1.03287
1991-08-01,1.0896
1991-08-02,1.08247
1991-08-05,1.07534
1991-08-06,1.11782
1991-08-07,1.10366
1991-08-08,1.07534
1991-08-09,1.06119
1991-08-12,1.08247
1991-08-13,1.09643
1991-08-14,1.10366
1991-08-15,1.0896
1991-08-16,1.05386
1991-08-19,1.0398
1991-08-20,1.05386
1991-08-21,1.11059
1991-08-22,1.10366
1991-08-23,1.10366
1991-08-26,1.11059
1991-08-27,1.15306
1991-08-28,1.1389
1991-08-29,1.13197
1991-08-30,1.0896
1991-09-03,1.06841
1991-09-04,1.06119
1991-09-05,1.04713
1991-09-06,1.04713
1991-09-09,1.03287
1991-09-10,1.05386
1991-09-11,1.07534
1991-09-12,1.09643
1991-09-13,0.948029
1991-09-16,0.91229
1991-09-17,0.905459
1991-09-18,0.92021
1991-09-19,0.91229
1991-09-20,0.926645
1991-09-23,0.905459
1991-09-24,0.92021
1991-09-25,0.92021
1991-09-26,0.93407
1991-09-27,0.926645
1991-09-30,0.926645
1991-10-01,0.905459
1991-10-02,0.884075
1991-10-03,0.870215
1991-10-04,0.884075
1991-10-07,0.884075
1991-10-08,0.84893
1991-10-09,0.84893
1991-10-10,0.926645
1991-10-11,0.92021
1991-10-14,0.940604
1991-10-15,0.976244
1991-10-16,0.99753
1991-10-17,0.962285
1991-10-18,0.969116
1991-10-21,0.948029
1991-10-22,0.948029
1991-10-23,0.940604
1991-10-24,0.93407
1991-10-25,0.93407
1991-10-28,0.940604
1991-10-29,0.962285
1991-10-30,0.962285
1991-10-31,0.891401
1991-11-01,0.92021
1991-11-04,0.905459
1991-11-05,0.926645
1991-11-06,0.92021
1991-11-07,0.948029
1991-11-08,0.955256
1991-11-11,0.948029
1991-11-12,0.955256
1991-11-13,0.955256
1991-11-14,0.955256
1991-11-15,0.905459
1991-11-18,0.92021
1991-11-19,0.92021
1991-11-20,0.905459
1991-11-21,0.905459
1991-11-22,0.905459
1991-11-25,0.884075
1991-11-26,0.905459
1991-11-27,0.905459
1991-11-29,0.905459
1991-12-02,0.92021
1991-12-03,0.91229
1991-12-04,0.91229
1991-12-05,0.905459
1991-12-06,0.92021
1991-12-09,0.926645
1991-12-10,0.948029
1991-12-11,0.940604
1991-12-12,0.955256
1991-12-13,0.976244
1991-12-16,0.990401
1991-12-17,0.983273
1991-12-18,0.990401
1991-12-19,0.93407
1991-12-20,0.93407
1991-12-23,0.969116
1991-12-24,0.99753
1991-12-26,1.04713
1991-12-27,1.04713
1991-12-30,1.07534
1991-12-31,1.08247
1992-01-02,1.10366
1992-01-03,1.10366
1992-01-06,1.08247
1992-01-07,1.13197
1992-01-08,1.15306
1992-01-09,1.18187
1992-01-10,1.15999
1992-01-13,1.18187
1992-01-14,1.20256
1992-01-15,1.23077
1992-01-16,1.34423
1992-01-17,1.37937
1992-01-20,1.35165
1992-01-21,1.30879
1992-01-22,1.35165
1992-01-23,1.36542
1992-01-24,1.37235
1992-01-27,1.35165
1992-01-28,1.37937
1992-01-29,1.32997
1992-01-30,1.3373
1992-01-31,1.31592
1992-02-03,1.31592
1992-02-04,1.37937
1992-02-05,1.37937
1992-02-06,1.37235
1992-02-07,1.42185
1992-02-10,1.4358
1992-02-11,1.44343
1992-02-12,1.49986
1992-02-13,1.50699
1992-02-14,1.47867
1992-02-18,1.42185
1992-02-19,1.40086
1992-02-20,1.45026
1992-02-21,1.49273
1992-02-24,1.4358
1992-02-25,1.40086
1992-02-26,1.44343
1992-02-27,1.42185
1992-02-28,1.40086
1992-03-02,1.45026
1992-03-03,1.42917
1992-03-04,1.40086
1992-03-05,1.40086
1992-03-06,1.37235
1992-03-09,1.37235
1992-03-10,1.42185
1992-03-11,1.37937
1992-03-12,1.40799
1992-03-13,1.40799
1992-03-16,1.4358
1992-03-17,1.45026
1992-03-18,1.46452
1992-03-19,1.44343
1992-03-20,1.42917
1992-03-23,1.39393
1992-03-24,1.35165
1992-03-25,1.32997
1992-03-26,1.29493
1992-03-27,1.21672
1992-03-30,1.17425
1992-03-31,1.21672
1992-04-01,1.23077
1992-04-02,1.21672
1992-04-03,1.20256
1992-04-06,1.27335
1992-04-07,1.2378
1992-04-08,1.26612
1992-04-09,1.25909
1992-04-10,1.12504
1992-04-13,1.09643
1992-04-14,1.15306
1992-04-15,1.18187
1992-04-16,1.15306
1992-04-20,1.12504
1992-04-21,1.11059
1992-04-22,1.15306
1992-04-23,1.14593
1992-04-24,1.1389
1992-04-27,1.12504
1992-04-28,1.11782
1992-04-29,1.14593
1992-04-30,1.18187
1992-05-01,1.15999
1992-05-04,1.15306
1992-05-05,1.19573
1992-05-06,1.18187
1992-05-07,1.18187
1992-05-08,1.17425
1992-05-11,1.16732
1992-05-12,1.1389
1992-05-13,1.13197
1992-05-14,1.08247
1992-05-15,1.06119
1992-05-18,1.0398
1992-05-19,1.03287
1992-05-20,1.05386
1992-05-21,1.04713
1992-05-22,1.06841
1992-05-26,1.05386
1992-05-27,1.0896
1992-05-28,1.11059
1992-05-29,1.10366
1992-06-01,1.12504
1992-06-02,1.12504
1992-06-03,1.13197
1992-06-04,1.10366
1992-06-05,1.10366
1992-06-08,1.11782
1992-06-09,1.11782
1992-06-10,1.10366
1992-06-11,1.10366
1992-06-12,1.0896
1992-06-15,1.06841
1992-06-16,1.06841
1992-06-17,1.05386
1992-06-18,1.12504
1992-06-19,1.15999
1992-06-22,1.1882
1992-06-23,1.20969
1992-06-24,1.20256
1992-06-25,1.19573
1992-06-26,1.21672
1992-06-29,1.27335
1992-06-30,1.25216
1992-07-01,1.28037
1992-07-02,1.23077
1992-07-06,1.25216
1992-07-07,1.2378
1992-07-08,1.25216
1992-07-09,1.26612
1992-07-10,1.24513
1992-07-13,1.25216
1992-07-14,1.28037
1992-07-15,1.28037
1992-07-16,1.28037
1992-07-17,1.23077
1992-07-20,1.23077
1992-07-21,1.24513
1992-07-22,1.21672
1992-07-23,1.26612
1992-07-24,1.28037
1992-07-27,1.25216
1992-07-28,1.30166
1992-07-29,1.29493
1992-07-30,1.30166
1992-07-31,1.31592
1992-08-03,1.3373
1992-08-04,1.3373
1992-08-05,1.30879
1992-08-06,1.28701
1992-08-07,1.28701
1992-08-10,1.30166
1992-08-11,1.30166
1992-08-12,1.27335
1992-08-13,1.28701
1992-08-14,1.31592
1992-08-17,1.28701
1992-08-18,1.27335
1992-08-19,1.23077
1992-08-20,1.25909
1992-08-21,1.24513
1992-08-24,1.21672
1992-08-25,1.2378
1992-08-26,1.25216
1992-08-27,1.27335
1992-08-28,1.27335
1992-08-31,1.28037
1992-09-01,1.30166
1992-09-02,1.3373
1992-09-03,1.37235
1992-09-04,1.35165
1992-09-08,1.34423
1992-09-09,1.3864
1992-09-10,1.41482
1992-09-11,1.40799
1992-09-14,1.44343
1992-09-15,1.40086
1992-09-16,1.40086
1992-09-17,1.42185
1992-09-18,1.4358
1992-09-21,1.42917
1992-09-22,1.41482
1992-09-23,1.46452
1992-09-24,1.45026
1992-09-25,1.42917
1992-09-28,1.4358
1992-09-29,1.44343
1992-09-30,1.45026
1992-10-01,1.40086
1992-10-02,1.37937
1992-10-05,1.40086
1992-10-06,1.44343
1992-10-07,1.45026
1992-10-08,1.45719
1992-10-09,1.46452
1992-10-12,1.45026
1992-10-13,1.42185
1992-10-14,1.3864
1992-10-15,1.40799
1992-10-16,1.39393
1992-10-19,1.45026
1992-10-20,1.47135
1992-10-21,1.52124
1992-10-22,1.49273
1992-10-23,1.47867
1992-10-26,1.50699
1992-10-27,1.47867
1992-10-28,1.47867
1992-10-29,1.46452
1992-10-30,1.4854
1992-11-02,1.49273
1992-11-03,1.47867
1992-11-04,1.4854
1992-11-05,1.54223
1992-11-06,1.52124
1992-11-09,1.52797
1992-11-10,1.5351
1992-11-11,1.54946
1992-11-12,1.52797
1992-11-13,1.54946
1992-11-16,1.51392
1992-11-17,1.49273
1992-11-18,1.52797
1992-11-19,1.5351
1992-11-20,1.54946
1992-11-23,1.5351
1992-11-24,1.54946
1992-11-25,1.54946
1992-11-27,1.56352
1992-11-30,1.57757
1992-12-01,1.60569
1992-12-02,1.61311
1992-12-03,1.69786
1992-12-04,1.7332
1992-12-07,1.74023
1992-12-08,1.72647
1992-12-09,1.74716
1992-12-10,1.77548
1992-12-11,1.7332
1992-12-14,1.71875
1992-12-15,1.70479
1992-12-16,1.83933
1992-12-17,1.90309
1992-12-18,1.882
1992-12-21,1.9808
1992-12-22,1.95229
1992-12-23,1.9808
1992-12-24,1.9808
1992-12-28,1.98783
1992-12-29,1.95952
1992-12-30,1.93843
1992-12-31,1.91734
1993-01-04,1.90309
1993-01-05,2.00209
1993-01-06,2.17197
1993-01-07,2.19306
1993-01-08,2.17197
1993-01-11,2.25692
1993-01-12,2.24276
1993-01-13,2.4266
1993-01-14,2.48293
1993-01-15,2.46204
1993-01-18,2.56798
1993-01-19,2.5257
1993-01-20,2.48293
1993-01-21,2.46888
1993-01-22,2.45452
1993-01-25,2.48293
1993-01-26,2.51857
1993-01-27,2.48293
1993-01-28,2.39809
1993-01-29,2.34859
1993-02-01,2.44789
1993-02-02,2.44789
1993-02-03,2.39809
1993-02-04,2.40532
1993-02-05,2.35582
1993-02-08,2.33453
1993-02-09,2.43343
1993-02-10,2.51857
1993-02-11,2.4762
1993-02-12,2.44056
1993-02-16,2.33453
1993-02-17,2.39126
1993-02-18,2.41957
1993-02-19,2.53946
1993-02-22,2.51857
1993-02-23,2.49006
1993-02-24,2.58916
1993-02-25,2.59639
1993-02-26,2.56798
1993-03-01,2.53946
1993-03-02,2.63193
1993-03-03,2.63866
1993-03-04,2.61045
1993-03-05,2.54679
1993-03-08,2.61748
1993-03-09,2.59639
1993-03-10,2.58203
1993-03-11,2.5754
1993-03-12,2.58916
1993-03-15,2.61045
1993-03-16,2.63866
1993-03-17,2.5257
1993-03-18,2.54679
1993-03-19,2.50461
1993-03-22,2.49006
1993-03-23,2.4762
1993-03-24,2.51857
1993-03-25,2.53946
1993-03-26,2.51115
1993-03-29,2.51857
1993-03-30,2.53946
1993-03-31,2.53303
1993-04-01,2.45452
1993-04-02,2.36997
1993-04-05,2.4266
1993-04-06,2.45452
1993-04-07,2.51115
1993-04-08,2.49006
1993-04-12,2.58916
1993-04-13,2.48293
1993-04-14,2.48293
1993-04-15,2.45452
1993-04-16,2.41957
1993-04-19,2.15039
1993-04-20,2.22137
1993-04-21,2.26355
1993-04-22,2.11525
1993-04-23,2.04476
1993-04-26,1.92417
1993-04-27,2.02308
1993-04-28,2.0801
1993-04-29,2.10841
1993-04-30,2.09396
1993-05-03,2.13633
1993-05-04,2.23543
1993-05-05,2.23543
1993-05-06,2.2284
1993-05-07,2.24276
1993-05-10,2.25692
1993-05-11,2.19306
1993-05-12,2.15782
1993-05-13,2.15782
1993-05-14,2.14396
1993-05-17,2.1791
1993-05-18,2.2284
1993-05-19,2.29879
1993-05-20,2.29246
1993-05-21,2.2784
1993-05-24,2.29246
1993-05-25,2.28473
1993-05-26,2.43343
1993-05-27,2.48293
1993-05-28,2.44056
1993-06-01,2.53946
1993-06-02,2.5257
1993-06-03,2.50461
1993-06-04,2.48293
1993-06-07,2.56105
1993-06-08,2.49006
1993-06-09,2.46204
1993-06-10,2.40532
1993-06-11,2.49006
1993-06-14,2.51857
1993-06-15,2.53946
1993-06-16,2.49006
1993-06-17,2.46888
1993-06-18,2.44056
1993-06-21,2.49719
1993-06-22,2.44056
1993-06-23,2.41957
1993-06-24,2.36997
1993-06-25,2.40532
1993-06-28,2.46888
1993-06-29,2.49006
1993-06-30,2.41957
1993-07-01,2.377
1993-07-02,2.36997
1993-07-06,2.34156
1993-07-07,2.32018
1993-07-08,2.41254
1993-07-09,2.46888
1993-07-12,2.44789
1993-07-13,2.39809
1993-07-14,2.34859
1993-07-15,2.32018
1993-07-16,2.22137
1993-07-19,2.24276
1993-07-20,2.29246
1993-07-21,2.24949
1993-07-22,2.20009
1993-07-23,2.2784
1993-07-26,2.3274
1993-07-27,2.33453
1993-07-28,2.36295
1993-07-29,2.33453
1993-07-30,2.29879
1993-08-02,2.32018
1993-08-03,2.33453
1993-08-04,2.41957
1993-08-05,2.45452
1993-08-06,2.51857
1993-08-09,2.53946
1993-08-10,2.50461
1993-08-11,2.58916
1993-08-12,2.58916
1993-08-13,2.63193
1993-08-16,2.83676
1993-08-17,2.86498
1993-08-18,2.88646
1993-08-19,2.81558
1993-08-20,2.80865
1993-08-23,2.82963
1993-08-24,2.79419
1993-08-25,2.75192
1993-08-26,2.78756
1993-08-27,2.80162
1993-08-30,2.81558
1993-08-31,2.82963
1993-09-01,2.79419
1993-09-02,2.7733
1993-09-03,2.76578
1993-09-07,2.73073
1993-09-08,2.7733
1993-09-09,2.85092
1993-09-10,2.88646
1993-09-13,2.85092
1993-09-14,2.78756
1993-09-15,2.85815
1993-09-16,2.81558
1993-09-17,2.82963
1993-09-20,2.86498
1993-09-21,2.8724
1993-09-22,2.96408
1993-09-23,3.01368
1993-09-24,3.02783
1993-09-27,3.09862
1993-09-28,3.20465
1993-09-29,3.22623
1993-09-30,3.11278
1993-10-01,3.21187
1993-10-04,3.20465
1993-10-05,3.08446
1993-10-06,3.04922
1993-10-07,3.02783
1993-10-08,3.09159
1993-10-11,2.88646
1993-10-12,2.86498
1993-10-13,2.79419
1993-10-14,2.85092
1993-10-15,2.85092
1993-10-18,2.7733
1993-10-19,2.74519
1993-10-20,2.76578
1993-10-21,2.83676
1993-10-22,2.82963
1993-10-25,2.79419
1993-10-26,2.80865
1993-10-27,2.83676
1993-10-28,2.79419
1993-10-29,2.78756
1993-11-01,2.78756
1993-11-02,2.76578
1993-11-03,2.68093
1993-11-04,2.59639
1993-11-05,2.6742
1993-11-08,2.63866
1993-11-09,2.68816
1993-11-10,2.79419
1993-11-11,2.80865
1993-11-12,2.76578
1993-11-15,2.63866
1993-11-16,2.66698
1993-11-17,2.58916
1993-11-18,2.54679
1993-11-19,2.50461
1993-11-22,2.53303
1993-11-23,2.58916
1993-11-24,2.63866
1993-11-26,2.65272
1993-11-29,2.63866
1993-11-30,2.70964
1993-12-01,2.76578
1993-12-02,2.7733
1993-12-03,2.79419
1993-12-06,2.61748
1993-12-07,2.61748
1993-12-08,2.61748
1993-12-09,2.55372
1993-12-10,2.4762
1993-12-13,2.53303
1993-12-14,2.53303
1993-12-15,2.58916
1993-12-16,2.58916
1993-12-17,2.55372
1993-12-20,2.5754
1993-12-21,2.61748
1993-12-22,2.71638
1993-12-23,2.73746
1993-12-27,2.76578
1993-12-28,2.81558
1993-12-29,2.78013
1993-12-30,2.7733
1993-12-31,2.73073
1994-01-03,2.69559
1994-01-04,2.80865
1994-01-05,2.82963
1994-01-06,2.81558
1994-01-07,2.90052
1994-01-10,2.94992
1994-01-11,2.94309
1994-01-12,3.01368
1994-01-13,2.99279
1994-01-14,3.01368
1994-01-17,2.91458
1994-01-18,2.96408
1994-01-19,2.75192
1994-01-20,2.80865
1994-01-21,2.86498
1994-01-24,2.88646
1994-01-25,2.86498
1994-01-26,2.80162
1994-01-27,2.82963
1994-01-28,2.86498
1994-01-31,2.8724
1994-02-01,2.84389
1994-02-02,2.8724
1994-02-03,2.78756
1994-02-04,2.71638
1994-02-07,2.73073
1994-02-08,2.79419
1994-02-09,2.81558
1994-02-10,2.78013
1994-02-11,2.80865
1994-02-14,2.81558
1994-02-15,2.86498
1994-02-16,2.94992
1994-02-17,2.92863
1994-02-18,2.94309
1994-02-22,3.02783
1994-02-23,3.02061
1994-02-24,2.98526
1994-02-25,3.00665
1994-02-28,3.02783
1994-03-01,2.94309
1994-03-02,2.93586
1994-03-03,2.99279
1994-03-04,3.06308
1994-03-07,3.14109
1994-03-08,3.11278
1994-03-09,3.15515
1994-03-10,3.09159
1994-03-11,3.02061
1994-03-14,3.08446
1994-03-15,3.14109
1994-03-16,3.16228
1994-03-17,3.18376
1994-03-18,3.1694
1994-03-21,3.18376
1994-03-22,3.1694
1994-03-23,3.14812
1994-03-24,3.09159
1994-03-25,3.0703
1994-03-28,3.02061
1994-03-29,2.91458
1994-03-30,2.91458
1994-03-31,2.9714
1994-04-04,2.96408
1994-04-05,3.02783
1994-04-06,3.06308
1994-04-07,3.11278
1994-04-08,3.05615
1994-04-11,3.04922
1994-04-12,2.89359
1994-04-13,2.80865
1994-04-14,2.63866
1994-04-15,2.63193
1994-04-18,2.5754
1994-04-19,2.53303
1994-04-20,2.53303
1994-04-21,2.65272
1994-04-22,2.66014
1994-04-25,2.76578
1994-04-26,2.78756
1994-04-28,2.71638
1994-04-29,2.68816
1994-05-02,2.66698
1994-05-03,2.61748
1994-05-04,2.58203
1994-05-05,2.60352
1994-05-06,2.63193
1994-05-09,2.58203
1994-05-10,2.61748
1994-05-11,2.61748
1994-05-12,2.58203
1994-05-13,2.56798
1994-05-16,2.53303
1994-05-17,2.56798
1994-05-18,2.59639
1994-05-19,2.64579
1994-05-20,2.63193
1994-05-23,2.61748
1994-05-24,2.70964
1994-05-25,2.69559
1994-05-26,2.66698
1994-05-27,2.70202
1994-05-31,2.75192
1994-06-01,2.84389
1994-06-02,2.83676
1994-06-03,2.7733
1994-06-06,2.71638
1994-06-07,2.70964
1994-06-08,2.63193
1994-06-09,2.59639
1994-06-10,2.63866
1994-06-13,2.61748
1994-06-14,2.69559
1994-06-15,2.68093
1994-06-16,2.66698
1994-06-17,2.63866
1994-06-20,2.58916
1994-06-21,2.55372
1994-06-22,2.6245
1994-06-23,2.56798
1994-06-24,2.56798
1994-06-27,2.63193
1994-06-28,2.65272
1994-06-29,2.61748
1994-06-30,2.5754
1994-07-01,2.59639
1994-07-05,2.53946
1994-07-06,2.50461
1994-07-07,2.54679
1994-07-08,2.60352
1994-07-11,2.64579
1994-07-12,2.64579
1994-07-13,2.71638
1994-07-14,2.70964
1994-07-15,2.61748
1994-07-18,2.58203
1994-07-19,2.51115
1994-07-20,2.49006
1994-07-21,2.5754
1994-07-22,2.54679
1994-07-25,2.54679
1994-07-26,2.5257
1994-07-27,2.50461
1994-07-28,2.54679
1994-07-29,2.61045
1994-08-01,2.6245
1994-08-02,2.61748
1994-08-03,2.59639
1994-08-04,2.51857
1994-08-05,2.56105
1994-08-08,2.55372
1994-08-09,2.61045
1994-08-10,2.63193
1994-08-11,2.66014
1994-08-12,2.65272
1994-08-15,2.6742
1994-08-16,2.70964
1994-08-17,2.80865
1994-08-18,2.78756
1994-08-19,2.79419
1994-08-22,2.80865
1994-08-23,2.82963
1994-08-24,2.82963
1994-08-25,2.86498
1994-08-26,2.90755
1994-08-29,2.91458
1994-08-30,2.94992
1994-08-31,2.89359
1994-09-01,2.82963
1994-09-02,2.82963
1994-09-06,2.8724
1994-09-07,2.9219
1994-09-08,2.94309
1994-09-09,2.89359
1994-09-12,2.83676
1994-09-13,2.8724
1994-09-14,2.87933
1994-09-15,2.94992
1994-09-16,2.94309
1994-09-19,2.96408
1994-09-20,2.90755
1994-09-21,2.87933
1994-09-22,2.83676
1994-09-23,2.78756
1994-09-26,2.75924
1994-09-27,2.75192
1994-09-28,2.70964
1994-09-29,2.71638
1994-09-30,2.70964
1994-10-03,2.65272
1994-10-04,2.55372
1994-10-05,2.58916
1994-10-06,2.59639
1994-10-07,2.61748
1994-10-10,2.66014
1994-10-11,2.66698
1994-10-12,2.63193
1994-10-13,2.58916
1994-10-14,2.5754
1994-10-17,2.56105
1994-10-18,2.56798
1994-10-19,2.63866
1994-10-20,2.6742
1994-10-21,2.66698
1994-10-24,2.61748
1994-10-25,2.59639
1994-10-26,2.63866
1994-10-27,2.66698
1994-10-28,2.74519
1994-10-31,2.73746
1994-11-01,2.70202
1994-11-02,2.75192
1994-11-03,2.7239
1994-11-04,2.66014
1994-11-07,2.64579
1994-11-08,2.68093
1994-11-09,2.69559
1994-11-10,2.69559
1994-11-11,2.66698
1994-11-14,2.74519
1994-11-15,2.70964
1994-11-16,2.69559
1994-11-17,2.73746
1994-11-18,2.81558
1994-11-21,2.91458
1994-11-22,2.85092
1994-11-23,2.86498
1994-11-25,2.81558
1994-11-28,2.8724
1994-11-29,2.88646
1994-11-30,2.78013
1994-12-01,2.75924
1994-12-02,2.76578
1994-12-05,2.8229
1994-12-06,2.83676
1994-12-07,2.85092
1994-12-08,2.76578
1994-12-09,2.76578
1994-12-12,2.66014
1994-12-13,2.66698
