Date,WBA.US
1990-05-09,1.69593
1990-05-10,1.68148
1990-05-11,1.70316
1990-05-14,1.77632
1990-05-15,1.75444
1990-05-16,1.75444
1990-05-17,1.76919
1990-05-18,1.76919
1990-05-21,1.75444
1990-05-22,1.74722
1990-05-23,1.76158
1990-05-24,1.76919
1990-05-25,1.76919
1990-05-29,1.79098
1990-05-30,1.83502
1990-05-31,1.86404
1990-06-01,1.89334
1990-06-04,1.89334
1990-06-05,1.8277
1990-06-06,1.83502
1990-06-07,1.8277
1990-06-08,1.80543
1990-06-11,1.83502
1990-06-12,1.86404
1990-06-13,1.84958
1990-06-14,1.87869
1990-06-15,1.88602
1990-06-18,1.85681
1990-06-19,1.87869
1990-06-20,1.89334
1990-06-21,1.89334
1990-06-22,1.85681
1990-06-25,1.84206
1990-06-26,1.84958
1990-06-27,1.86404
1990-06-28,1.908
1990-06-29,1.98106
1990-07-02,1.97383
1990-07-03,1.94443
1990-07-05,1.92255
1990-07-06,1.98106
1990-07-09,2.01027
1990-07-10,2.01027
1990-07-11,2.11253
1990-07-12,2.10551
1990-07-13,2.08353
1990-07-16,2.09799
1990-07-17,2.09799
1990-07-18,2.06907
1990-07-19,2.06907
1990-07-20,2.02511
1990-07-23,1.99571
1990-07-24,1.98106
1990-07-25,2.03996
1990-07-26,2.07601
1990-07-27,2.05432
1990-07-30,2.02511
1990-07-31,1.99571
1990-08-01,1.98839
1990-08-02,1.95928
1990-08-03,1.91532
1990-08-06,1.83502
1990-08-07,1.8277
1990-08-08,1.84206
1990-08-09,1.83502
1990-08-10,1.82028
1990-08-13,1.82028
1990-08-14,1.83502
1990-08-15,1.908
1990-08-16,1.908
1990-08-17,1.87136
1990-08-20,1.87136
1990-08-21,1.85681
1990-08-22,1.74722
1990-08-23,1.6885
1990-08-24,1.74722
1990-08-27,1.8277
1990-08-28,1.83502
1990-08-29,1.85681
1990-08-30,1.83502
1990-08-31,1.8277
1990-09-04,1.84206
1990-09-05,1.87869
1990-09-06,1.84958
1990-09-07,1.85681
1990-09-10,1.8277
1990-09-11,1.8277
1990-09-12,1.83502
1990-09-13,1.8277
1990-09-14,1.82028
1990-09-17,1.80543
1990-09-18,1.82028
1990-09-19,1.8277
1990-09-20,1.81286
1990-09-21,1.81286
1990-09-24,1.76158
1990-09-25,1.77632
1990-09-26,1.76158
1990-09-27,1.74722
1990-09-28,1.80543
1990-10-01,1.90067
1990-10-02,1.908
1990-10-03,1.85681
1990-10-04,1.90067
1990-10-05,1.87136
1990-10-08,1.92255
1990-10-09,1.85681
1990-10-10,1.84206
1990-10-11,1.77632
1990-10-12,1.77632
1990-10-15,1.76158
1990-10-16,1.76919
1990-10-17,1.76158
1990-10-18,1.80543
1990-10-19,1.84206
1990-10-22,1.87136
1990-10-23,1.89334
1990-10-24,1.88602
1990-10-25,1.84206
1990-10-26,1.84206
1990-10-29,1.8277
1990-10-30,1.87136
1990-10-31,1.90067
1990-11-01,1.89334
1990-11-02,1.92255
1990-11-05,1.95185
1990-11-06,1.95928
1990-11-07,1.95928
1990-11-08,1.98839
1990-11-09,1.99571
1990-11-12,2.0466
1990-11-13,2.01759
1990-11-14,2.02511
1990-11-15,1.99571
1990-11-16,1.98839
1990-11-19,2.01027
1990-11-20,1.99571
1990-11-21,2.00313
1990-11-23,2.01027
1990-11-26,2.01759
1990-11-27,1.99571
1990-11-28,2.03205
1990-11-29,2.02511
1990-11-30,2.03205
1990-12-03,2.03205
1990-12-04,2.03205
1990-12-05,2.03996
1990-12-06,2.08353
1990-12-07,2.06135
1990-12-10,2.08353
1990-12-11,2.07601
1990-12-12,2.03996
1990-12-13,2.03996
1990-12-14,2.00313
1990-12-17,1.98106
1990-12-18,2.02511
1990-12-19,2.05432
1990-12-20,2.08353
1990-12-21,2.07601
1990-12-24,2.06135
1990-12-26,2.07601
1990-12-27,2.06135
1990-12-28,2.06135
1990-12-31,2.06907
1991-01-02,2.06907
1991-01-03,2.02511
1991-01-04,2.03205
1991-01-07,2.01027
1991-01-08,2.00313
1991-01-09,2.0466
1991-01-10,2.02511
1991-01-11,2.03205
1991-01-14,2.03205
1991-01-15,2.01759
1991-01-16,2.01759
1991-01-17,2.06135
1991-01-18,2.09085
1991-01-21,2.11253
1991-01-22,2.12015
1991-01-23,2.12739
1991-01-24,2.19323
1991-01-25,2.22965
1991-01-28,2.27332
1991-01-29,2.27332
1991-01-30,2.28827
1991-01-31,2.27332
1991-02-01,2.29539
1991-02-04,2.32489
1991-02-05,2.41964
1991-02-06,2.45618
1991-02-07,2.48568
1991-02-08,2.55112
1991-02-11,2.64636
1991-02-12,2.55874
1991-02-13,2.51478
1991-02-14,2.47845
1991-02-15,2.50746
1991-02-19,2.58062
1991-02-20,2.50746
1991-02-21,2.55112
1991-02-22,2.50746
1991-02-25,2.58062
1991-02-26,2.49984
1991-02-27,2.53657
1991-02-28,2.52934
1991-03-01,2.55874
1991-03-04,2.55874
1991-03-05,2.58785
1991-03-06,2.58062
1991-03-07,2.58785
1991-03-08,2.58785
1991-03-11,2.55874
1991-03-12,2.56636
1991-03-13,2.59518
1991-03-14,2.60974
1991-03-15,2.6318
1991-03-18,2.58785
1991-03-19,2.58062
1991-03-20,2.58062
1991-03-21,2.58785
1991-03-22,2.71952
1991-03-25,2.81437
1991-03-26,2.79982
1991-03-27,2.7413
1991-03-28,2.71952
1991-04-01,2.71952
1991-04-02,2.77764
1991-04-03,2.77764
1991-04-04,2.74863
1991-04-05,2.79982
1991-04-08,2.87288
1991-04-09,2.74863
1991-04-10,2.7413
1991-04-11,2.76319
1991-04-12,2.77764
1991-04-15,2.7708
1991-04-16,2.84348
1991-04-17,2.81437
1991-04-18,2.82902
1991-04-19,2.77764
1991-04-22,2.7124
1991-04-23,2.64636
1991-04-24,2.61726
1991-04-25,2.58785
1991-04-26,2.55874
1991-04-29,2.58062
1991-04-30,2.64636
1991-05-01,2.59518
1991-05-02,2.59518
1991-05-03,2.58062
1991-05-06,2.58062
1991-05-07,2.61726
1991-05-08,2.58785
1991-05-09,2.66844
1991-05-10,2.60974
1991-05-13,2.55112
1991-05-14,2.45618
1991-05-15,2.4635
1991-05-16,2.48568
1991-05-17,2.49984
1991-05-20,2.51478
1991-05-21,2.52934
1991-05-22,2.49984
1991-05-23,2.50746
1991-05-24,2.58062
1991-05-28,2.59518
1991-05-29,2.59518
1991-05-30,2.61726
1991-05-31,2.63894
1991-06-03,2.60974
1991-06-04,2.63894
1991-06-05,2.63894
1991-06-06,2.66844
1991-06-07,2.61726
1991-06-10,2.58785
1991-06-11,2.66102
1991-06-12,2.59518
1991-06-13,2.66844
1991-06-14,2.66102
1991-06-17,2.64636
1991-06-18,2.66102
1991-06-19,2.60974
1991-06-20,2.58785
1991-06-21,2.66102
1991-06-24,2.61726
1991-06-25,2.64636
1991-06-26,2.69744
1991-06-27,2.74863
1991-06-28,2.69744
1991-07-01,2.7708
1991-07-02,2.77764
1991-07-03,2.6318
1991-07-05,2.61726
1991-07-08,2.66844
1991-07-09,2.63894
1991-07-10,2.63894
1991-07-11,2.66844
1991-07-12,2.7413
1991-07-15,2.68299
1991-07-16,2.74863
1991-07-17,2.74863
1991-07-18,2.76319
1991-07-19,2.7413
1991-07-22,2.69744
1991-07-23,2.66102
1991-07-24,2.69744
1991-07-25,2.66102
1991-07-26,2.6318
1991-07-29,2.69744
1991-07-30,2.77764
1991-07-31,2.7708
1991-08-01,2.79269
1991-08-02,2.74863
1991-08-05,2.68299
1991-08-06,2.74863
1991-08-07,2.72666
1991-08-08,2.72666
1991-08-09,2.76319
1991-08-12,2.79982
1991-08-13,2.7708
1991-08-14,2.81437
1991-08-15,2.79269
1991-08-16,2.7124
1991-08-19,2.66844
1991-08-20,2.69012
1991-08-21,2.77764
1991-08-22,2.80705
1991-08-23,2.7708
1991-08-26,2.79269
1991-08-27,2.74863
1991-08-28,2.7708
1991-08-29,2.77764
1991-08-30,2.79982
1991-09-03,2.79982
1991-09-04,2.79269
1991-09-05,2.74863
1991-09-06,2.7413
1991-09-09,2.74863
1991-09-10,2.67547
1991-09-11,2.66102
1991-09-12,2.67547
1991-09-13,2.63894
1991-09-16,2.66844
1991-09-17,2.67547
1991-09-18,2.71952
1991-09-19,2.71952
1991-09-20,2.76319
1991-09-23,2.72666
1991-09-24,2.63894
1991-09-25,2.62428
1991-09-26,2.62428
1991-09-27,2.63894
1991-09-30,2.60974
1991-10-01,2.52192
1991-10-02,2.48568
1991-10-03,2.4047
1991-10-04,2.33974
1991-10-07,2.37588
1991-10-08,2.50746
1991-10-09,2.48568
1991-10-10,2.51478
1991-10-11,2.53657
1991-10-14,2.54418
1991-10-15,2.58785
1991-10-16,2.67547
1991-10-17,2.67547
1991-10-18,2.7124
1991-10-21,2.67547
1991-10-22,2.7124
1991-10-23,2.69012
1991-10-24,2.66102
1991-10-25,2.62428
1991-10-28,2.62428
1991-10-29,2.74863
1991-10-30,2.72666
1991-10-31,2.71952
1991-11-01,2.7124
1991-11-04,2.69744
1991-11-05,2.71952
1991-11-06,2.71952
1991-11-07,2.72666
1991-11-08,2.7124
1991-11-11,2.69744
1991-11-12,2.7413
1991-11-13,2.76319
1991-11-14,2.72666
1991-11-15,2.66102
1991-11-18,2.67547
1991-11-19,2.69744
1991-11-20,2.69744
1991-11-21,2.62428
1991-11-22,2.60974
1991-11-25,2.61726
1991-11-26,2.71952
1991-11-27,2.67547
1991-11-29,2.64636
1991-12-02,2.71952
1991-12-03,2.72666
1991-12-04,2.69744
1991-12-05,2.72666
1991-12-06,2.7124
1991-12-09,2.7413
1991-12-10,2.7413
1991-12-11,2.74863
1991-12-12,2.81437
1991-12-13,2.92417
1991-12-16,2.91655
1991-12-17,2.91655
1991-12-18,2.91655
1991-12-19,2.94615
1991-12-20,2.90209
1991-12-23,3.02615
1991-12-24,3.07753
1991-12-26,3.05583
1991-12-27,3.04821
1991-12-30,3.09969
1991-12-31,3.10673
1992-01-02,3.10673
1992-01-03,3.17276
1992-01-06,3.18731
1992-01-07,3.10673
1992-01-08,3.1796
1992-01-09,3.1796
1992-01-10,3.12157
1992-01-13,3.18731
1992-01-14,3.22405
1992-01-15,3.1796
1992-01-16,3.03405
1992-01-17,3.1291
1992-01-20,3.07029
1992-01-21,3.10673
1992-01-22,3.09969
1992-01-23,3.17276
1992-01-24,3.15801
1992-01-27,3.15801
1992-01-28,3.1291
1992-01-29,3.04821
1992-01-30,3.07753
1992-01-31,3.08485
1992-02-03,3.12157
1992-02-04,3.15801
1992-02-05,3.22405
1992-02-06,3.17276
1992-02-07,3.08485
1992-02-10,3.15801
1992-02-11,3.15098
1992-02-12,3.10673
1992-02-13,3.07029
1992-02-14,3.01931
1992-02-18,2.91655
1992-02-19,3.01931
1992-02-20,3.00455
1992-02-21,2.91655
1992-02-24,2.99713
1992-02-25,2.97515
1992-02-26,2.94615
1992-02-27,2.95327
1992-02-28,2.97515
1992-03-02,2.99713
1992-03-03,2.99713
1992-03-04,2.95327
1992-03-05,2.97515
1992-03-06,2.96812
1992-03-09,2.97515
1992-03-10,2.95327
1992-03-11,2.95327
1992-03-12,2.94615
1992-03-13,2.93159
1992-03-16,2.92417
1992-03-17,2.97515
1992-03-18,2.94615
1992-03-19,2.95327
1992-03-20,2.94615
1992-03-23,2.90209
1992-03-24,2.92417
1992-03-25,2.92417
1992-03-26,2.90209
1992-03-27,2.87288
1992-03-30,2.87288
1992-03-31,2.94615
1992-04-01,2.97515
1992-04-02,2.95327
1992-04-03,2.92417
1992-04-06,2.94615
1992-04-07,2.86575
1992-04-08,2.86575
1992-04-09,2.87288
1992-04-10,2.851
1992-04-13,2.89496
1992-04-14,2.95327
1992-04-15,2.92417
1992-04-16,2.87288
1992-04-20,2.82902
1992-04-21,2.76319
1992-04-22,2.7708
1992-04-23,2.7413
1992-04-24,2.70468
1992-04-27,2.67547
1992-04-28,2.65378
1992-04-29,2.58785
1992-04-30,2.74863
1992-05-01,2.7413
1992-05-04,2.69012
1992-05-05,2.69012
1992-05-06,2.67547
1992-05-07,2.69744
1992-05-08,2.69744
1992-05-11,2.72666
1992-05-12,2.74863
1992-05-13,2.76319
1992-05-14,2.69744
1992-05-15,2.65378
1992-05-18,2.67547
1992-05-19,2.76319
1992-05-20,2.7124
1992-05-21,2.64636
1992-05-22,2.62428
1992-05-26,2.5731
1992-05-27,2.53657
1992-05-28,2.69744
1992-05-29,2.7413
1992-06-01,2.74863
1992-06-02,2.72666
1992-06-03,2.67547
1992-06-04,2.66102
1992-06-05,2.61726
1992-06-08,2.58785
1992-06-09,2.54418
1992-06-10,2.51478
1992-06-11,2.53657
1992-06-12,2.61726
1992-06-15,2.61726
1992-06-16,2.61726
1992-06-17,2.5731
1992-06-18,2.59518
1992-06-19,2.61726
1992-06-22,2.61726
1992-06-23,2.69012
1992-06-24,2.63894
1992-06-25,2.7124
1992-06-26,2.71952
1992-06-29,2.81437
1992-06-30,2.79269
1992-07-01,2.82902
1992-07-02,2.81437
1992-07-06,2.84348
1992-07-07,2.851
1992-07-08,2.87288
1992-07-09,2.92417
1992-07-10,3.02615
1992-07-13,2.99713
1992-07-14,3.04821
1992-07-15,3.05583
1992-07-16,3.02615
1992-07-17,3.01931
1992-07-20,2.99713
1992-07-21,2.95327
1992-07-22,2.96812
1992-07-23,2.95327
1992-07-24,2.95327
1992-07-27,2.93862
1992-07-28,2.92417
1992-07-29,2.90209
1992-07-30,2.90209
1992-07-31,2.95327
1992-08-03,2.93862
1992-08-04,2.95327
1992-08-05,3.01931
1992-08-06,2.99713
1992-08-07,3.02615
1992-08-10,3.00455
1992-08-11,2.96812
1992-08-12,2.95327
1992-08-13,2.97515
1992-08-14,3.09257
1992-08-17,3.11435
1992-08-18,3.12157
1992-08-19,3.12157
1992-08-20,3.19455
1992-08-21,3.20187
1992-08-24,3.15098
1992-08-25,3.22405
1992-08-26,3.21643
1992-08-27,3.19455
1992-08-28,3.17276
1992-08-31,3.17276
1992-09-01,3.20187
1992-09-02,3.19455
1992-09-03,3.20187
1992-09-04,3.14365
1992-09-08,3.07753
1992-09-09,3.1291
1992-09-10,3.17276
1992-09-11,3.18731
1992-09-14,3.2385
1992-09-15,3.15098
1992-09-16,3.15098
1992-09-17,3.15098
1992-09-18,3.20187
1992-09-21,3.15098
1992-09-22,3.17276
1992-09-23,3.15098
1992-09-24,3.15098
1992-09-25,3.11435
1992-09-28,3.09257
1992-09-29,3.14365
1992-09-30,3.16524
1992-10-01,3.21643
1992-10-02,3.17276
1992-10-05,3.14365
1992-10-06,3.17276
1992-10-07,3.21643
1992-10-08,3.2385
1992-10-09,3.22405
1992-10-12,3.2385
1992-10-13,3.24583
1992-10-14,3.21643
1992-10-15,3.21643
1992-10-16,3.22405
1992-10-19,3.27513
1992-10-20,3.27513
1992-10-21,3.27513
1992-10-22,3.26741
1992-10-23,3.25286
1992-10-26,3.26741
1992-10-27,3.29691
1992-10-28,3.36285
1992-10-29,3.3481
1992-10-30,3.32602
1992-11-02,3.3775
1992-11-03,3.39234
1992-11-04,3.3775
1992-11-05,3.3481
1992-11-06,3.39908
1992-11-09,3.4578
1992-11-10,3.42106
1992-11-11,3.44284
1992-11-12,3.44284
1992-11-13,3.4869
1992-11-16,3.47225
1992-11-17,3.47225
1992-11-18,3.4869
1992-11-19,3.4578
1992-11-20,3.58927
1992-11-23,3.55996
1992-11-24,3.56739
1992-11-25,3.63323
1992-11-27,3.61828
1992-11-30,3.66263
1992-12-01,3.61828
1992-12-02,3.58194
1992-12-03,3.56739
1992-12-04,3.56739
1992-12-07,3.60382
1992-12-08,3.58927
1992-12-09,3.50898
1992-12-10,3.55996
1992-12-11,3.58194
1992-12-14,3.53818
1992-12-15,3.55996
1992-12-16,3.55996
1992-12-17,3.56739
1992-12-18,3.68441
1992-12-21,3.66966
1992-12-22,3.69154
1992-12-23,3.64065
1992-12-24,3.64065
1992-12-28,3.64065
1992-12-29,3.61144
1992-12-30,3.55996
1992-12-31,3.61828
1993-01-04,3.69154
1993-01-05,3.56739
1993-01-06,3.56739
1993-01-07,3.36285
1993-01-08,3.39234
1993-01-11,3.39234
1993-01-12,3.38463
1993-01-13,3.31909
1993-01-14,3.31909
1993-01-15,3.36988
1993-01-18,3.33374
1993-01-19,3.34068
1993-01-20,3.31909
1993-01-21,3.28968
1993-01-22,3.28968
1993-01-25,3.34068
1993-01-26,3.31147
1993-01-27,3.31147
1993-01-28,3.28968
1993-01-29,3.31147
1993-02-01,3.31909
1993-02-02,3.34068
1993-02-03,3.36285
1993-02-04,3.3481
1993-02-05,3.29691
1993-02-08,3.28968
1993-02-09,3.22405
1993-02-10,3.26058
1993-02-11,3.26741
1993-02-12,3.21643
1993-02-16,3.16524
1993-02-17,3.19455
1993-02-18,3.12157
1993-02-19,3.04139
1993-02-22,3.01159
1993-02-23,3.10673
1993-02-24,3.25286
1993-02-25,3.25286
1993-02-26,3.25286
1993-03-01,3.20988
1993-03-02,3.21643
1993-03-03,3.23108
1993-03-04,3.19455
1993-03-05,3.20988
1993-03-08,3.31147
1993-03-09,3.25286
1993-03-10,3.25286
1993-03-11,3.21643
1993-03-12,3.19455
1993-03-15,3.1796
1993-03-16,3.15801
1993-03-17,3.1796
1993-03-18,3.16524
1993-03-19,3.11435
1993-03-22,3.09257
1993-03-23,3.04821
1993-03-24,3.11435
1993-03-25,3.12157
1993-03-26,3.10673
1993-03-29,3.21643
1993-03-30,3.31147
1993-03-31,3.36285
1993-04-01,3.36285
1993-04-02,3.23108
1993-04-05,3.28236
1993-04-06,3.23108
1993-04-07,3.30434
1993-04-08,3.26058
1993-04-12,3.20988
1993-04-13,3.16524
1993-04-14,3.18731
1993-04-15,3.15801
1993-04-16,3.09257
1993-04-19,3.04821
1993-04-20,3.06317
1993-04-21,3.14365
1993-04-22,3.13603
1993-04-23,3.09257
1993-04-26,3.08485
1993-04-27,3.09257
1993-04-28,3.04821
1993-04-29,3.10673
1993-04-30,3.16524
1993-05-03,3.25286
1993-05-04,3.21643
1993-05-05,3.26058
1993-05-06,3.2385
1993-05-07,3.23108
1993-05-10,3.31147
1993-05-11,3.28236
1993-05-12,3.28236
1993-05-13,3.26058
1993-05-14,3.30434
1993-05-17,3.31147
1993-05-18,3.33374
1993-05-19,3.44284
1993-05-20,3.42106
1993-05-21,3.38463
1993-05-24,3.47996
1993-05-25,3.49462
1993-05-26,3.57501
1993-05-27,3.56739
1993-05-28,3.57501
1993-06-01,3.626
1993-06-02,3.58927
1993-06-03,3.5965
1993-06-04,3.56739
1993-06-07,3.52363
1993-06-08,3.49462
1993-06-09,3.54542
1993-06-10,3.50146
1993-06-11,3.50146
1993-06-14,3.53086
1993-06-15,3.47996
1993-06-16,3.47225
1993-06-17,3.54542
1993-06-18,3.39908
1993-06-21,3.45076
1993-06-22,3.38463
1993-06-23,3.33374
1993-06-24,3.31147
1993-06-25,3.3775
1993-06-28,3.4283
1993-06-29,3.3775
1993-06-30,3.3775
1993-07-01,3.40651
1993-07-02,3.36988
1993-07-06,3.31147
1993-07-07,3.28236
1993-07-08,3.33374
1993-07-09,3.30434
1993-07-12,3.32602
1993-07-13,3.3481
1993-07-14,3.3481
1993-07-15,3.28236
1993-07-16,3.23108
1993-07-19,3.1796
1993-07-20,3.09257
1993-07-21,3.11435
1993-07-22,3.08485
1993-07-23,3.08485
1993-07-26,3.07029
1993-07-27,3.11435
1993-07-28,3.13603
1993-07-29,3.20187
1993-07-30,3.15098
1993-08-02,3.23108
1993-08-03,3.22405
1993-08-04,3.22405
1993-08-05,3.15098
1993-08-06,3.20988
1993-08-09,3.28236
1993-08-10,3.28236
1993-08-11,3.23108
1993-08-12,3.23108
1993-08-13,3.26058
1993-08-16,3.28236
1993-08-17,3.28236
1993-08-18,3.34068
1993-08-19,3.27513
1993-08-20,3.27513
1993-08-23,3.25286
1993-08-24,3.23108
1993-08-25,3.18731
1993-08-26,3.1796
1993-08-27,3.22405
1993-08-30,3.22405
1993-08-31,3.26741
1993-09-01,3.27513
1993-09-02,3.25286
1993-09-03,3.32602
1993-09-07,3.28236
1993-09-08,3.39234
1993-09-09,3.35542
1993-09-10,3.39908
1993-09-13,3.35542
1993-09-14,3.31909
1993-09-15,3.31909
1993-09-16,3.29691
1993-09-17,3.28236
1993-09-20,3.17276
1993-09-21,3.09969
1993-09-22,3.15801
1993-09-23,3.1796
1993-09-24,3.17276
1993-09-27,3.20988
1993-09-28,3.17276
1993-09-29,3.17276
1993-09-30,3.13603
1993-10-01,3.15801
1993-10-04,3.20187
1993-10-05,3.36988
1993-10-06,3.42106
1993-10-07,3.44284
1993-10-08,3.45076
1993-10-11,3.39908
1993-10-12,3.41413
1993-10-13,3.46522
1993-10-14,3.50898
1993-10-15,3.50898
1993-10-18,3.47225
1993-10-19,3.55996
1993-10-20,3.63323
1993-10-21,3.5965
1993-10-22,3.56739
1993-10-25,3.58194
1993-10-26,3.54542
1993-10-27,3.56739
1993-10-28,3.64065
1993-10-29,3.56739
1993-11-01,3.58927
1993-11-02,3.53818
1993-11-03,3.47225
1993-11-04,3.3481
1993-11-05,3.39234
1993-11-08,3.39234
1993-11-09,3.46522
1993-11-10,3.52363
1993-11-11,3.4869
1993-11-12,3.53086
1993-11-15,3.53086
1993-11-16,3.53818
1993-11-17,3.4869
1993-11-18,3.43592
1993-11-19,3.4283
1993-11-22,3.4283
1993-11-23,3.4283
1993-11-24,3.46522
1993-11-26,3.4578
1993-11-29,3.4283
1993-11-30,3.43592
1993-12-01,3.40651
1993-12-02,3.40651
1993-12-03,3.43592
1993-12-06,3.46522
1993-12-07,3.43592
1993-12-08,3.46522
1993-12-09,3.4283
1993-12-10,3.43592
1993-12-13,3.44284
1993-12-14,3.44284
1993-12-15,3.4578
1993-12-16,3.46522
1993-12-17,3.52363
1993-12-20,3.50898
1993-12-21,3.46522
1993-12-22,3.53086
1993-12-23,3.53086
1993-12-27,3.53818
1993-12-28,3.55996
1993-12-29,3.53086
1993-12-30,3.4869
1993-12-31,3.44284
1994-01-03,3.38463
1994-01-04,3.34068
1994-01-05,3.31147
1994-01-06,3.29691
1994-01-07,3.29691
1994-01-10,3.34068
1994-01-11,3.26058
1994-01-12,3.28968
1994-01-13,3.26058
1994-01-14,3.1796
1994-01-17,3.20187
1994-01-18,3.26058
1994-01-19,3.28968
1994-01-20,3.33374
1994-01-21,3.33374
1994-01-24,3.29691
1994-01-25,3.20187
1994-01-26,3.20187
1994-01-27,3.20187
1994-01-28,3.24583
1994-01-31,3.29691
1994-02-01,3.22405
1994-02-02,3.27513
1994-02-03,3.28968
1994-02-04,3.2385
1994-02-07,3.26741
1994-02-08,3.28968
1994-02-09,3.26058
1994-02-10,3.2385
1994-02-11,3.2385
1994-02-14,3.27513
1994-02-15,3.39908
1994-02-16,3.46522
1994-02-17,3.47996
1994-02-18,3.44284
1994-02-22,3.47225
1994-02-23,3.49462
1994-02-24,3.47225
1994-02-25,3.44284
1994-02-28,3.44284
1994-03-01,3.40651
1994-03-02,3.38463
1994-03-03,3.38463
1994-03-04,3.44284
1994-03-07,3.50146
1994-03-08,3.46522
1994-03-09,3.42106
1994-03-10,3.40651
1994-03-11,3.4283
1994-03-14,3.49462
1994-03-15,3.5162
1994-03-16,3.46522
1994-03-17,3.47225
1994-03-18,3.46522
1994-03-21,3.4283
1994-03-22,3.45076
1994-03-23,3.55996
1994-03-24,3.52363
1994-03-25,3.50146
1994-03-28,3.55996
1994-03-29,3.49462
1994-03-30,3.45076
1994-03-31,3.3775
1994-04-04,3.3775
1994-04-05,3.46522
1994-04-06,3.39908
1994-04-07,3.44284
1994-04-08,3.44284
1994-04-11,3.47996
1994-04-12,3.5162
1994-04-13,3.53818
1994-04-14,3.57501
1994-04-15,3.56739
1994-04-18,3.52363
1994-04-19,3.50146
1994-04-20,3.4283
1994-04-21,3.46522
1994-04-22,3.53818
1994-04-25,3.54542
1994-04-26,3.56739
1994-04-28,3.52363
1994-04-29,3.53818
1994-05-02,3.57501
1994-05-03,3.61828
1994-05-04,3.61828
1994-05-05,3.61144
1994-05-06,3.54542
1994-05-09,3.52363
1994-05-10,3.47225
1994-05-11,3.42106
1994-05-12,3.45076
1994-05-13,3.45076
1994-05-16,3.46522
1994-05-17,3.43592
1994-05-18,3.43592
1994-05-19,3.46522
1994-05-20,3.5162
1994-05-23,3.49462
1994-05-24,3.47996
1994-05-25,3.47996
1994-05-26,3.49462
1994-05-27,3.49462
1994-05-31,3.47996
1994-06-01,3.4578
1994-06-02,3.44284
1994-06-03,3.4578
1994-06-06,3.43592
1994-06-07,3.43592
1994-06-08,3.4578
1994-06-09,3.41413
1994-06-10,3.39908
1994-06-13,3.42106
1994-06-14,3.44284
1994-06-15,3.43592
1994-06-16,3.42106
1994-06-17,3.44284
1994-06-20,3.4578
1994-06-21,3.42106
1994-06-22,3.39908
1994-06-23,3.36988
1994-06-24,3.32602
1994-06-27,3.29691
1994-06-28,3.14365
1994-06-29,3.15801
1994-06-30,3.09257
1994-07-01,3.1291
1994-07-05,3.08485
1994-07-06,3.04821
1994-07-07,3.08485
1994-07-08,3.07029
1994-07-11,3.01931
1994-07-12,2.98991
1994-07-13,2.90209
1994-07-14,2.99713
1994-07-15,3.01159
1994-07-18,3.06317
1994-07-19,3.04821
1994-07-20,3.08485
1994-07-21,3.04139
1994-07-22,3.04139
1994-07-25,3.04139
1994-07-26,3.06317
1994-07-27,3.07029
1994-07-28,3.09257
1994-07-29,3.11435
1994-08-01,3.15801
1994-08-02,3.08485
1994-08-03,3.04821
1994-08-04,3.06317
1994-08-05,3.01931
1994-08-08,3.06317
1994-08-09,3.06317
1994-08-10,3.08485
1994-08-11,3.06317
1994-08-12,3.11435
1994-08-15,3.13603
1994-08-16,3.1796
1994-08-17,3.20187
1994-08-18,3.20187
1994-08-19,3.2385
1994-08-22,3.2385
1994-08-23,3.22405
1994-08-24,3.24583
1994-08-25,3.22405
1994-08-26,3.22405
1994-08-29,3.2385
1994-08-30,3.2385
1994-08-31,3.21643
1994-09-01,3.19455
1994-09-02,3.20187
1994-09-06,3.2385
1994-09-07,3.22405
1994-09-08,3.22405
1994-09-09,3.21643
1994-09-12,3.21643
1994-09-13,3.20187
1994-09-14,3.21643
1994-09-15,3.28968
1994-09-16,3.26058
1994-09-19,3.28236
1994-09-20,3.28236
1994-09-21,3.28968
1994-09-22,3.28968
1994-09-23,3.24583
1994-09-26,3.21643
1994-09-27,3.2385
1994-09-28,3.22405
1994-09-29,3.2385
1994-09-30,3.21643
1994-10-03,3.21643
1994-10-04,3.15801
1994-10-05,3.21643
1994-10-06,3.28236
1994-10-07,3.26741
1994-10-10,3.33374
1994-10-11,3.35542
1994-10-12,3.31147
1994-10-13,3.31147
1994-10-14,3.31909
1994-10-17,3.31909
1994-10-18,3.28968
1994-10-19,3.31909
1994-10-20,3.31909
1994-10-21,3.3775
1994-10-24,3.40651
1994-10-25,3.49462
1994-10-26,3.50146
1994-10-27,3.57501
1994-10-28,3.57501
1994-10-31,3.53818
1994-11-01,3.49462
1994-11-02,3.58927
1994-11-03,3.61144
1994-11-04,3.58927
1994-11-07,3.60382
1994-11-08,3.55996
1994-11-09,3.55284
1994-11-10,3.58194
1994-11-11,3.60382
1994-11-14,3.64065
1994-11-15,3.626
1994-11-16,3.60382
1994-11-17,3.5965
1994-11-18,3.57501
1994-11-21,3.626
1994-11-22,3.60382
1994-11-23,3.5162
1994-11-25,3.49462
1994-11-28,3.53818
1994-11-29,3.626
1994-11-30,3.57501
1994-12-01,3.47996
1994-12-02,3.49462
1994-12-05,3.53086
1994-12-06,3.55284
1994-12-07,3.5965
1994-12-08,3.64065
1994-12-09,3.66263
1994-12-12,3.67699
1994-12-13,3.64065
1994-12-14,3.60382
1994-12-15,3.626
